157.643000126	22.2	1545.932	1546.096	1546.201	1546.034	
158.642000198	22.3	1545.938	1546.102	1546.202	1546.034	
159.643000126	22.2	1545.937	1546.096	1546.185	1546.034	
160.643000126	22.2	1545.932	1546.091	1546.196	1546.034	
161.643000126	22.2	1545.937	1546.092	1546.186	1546.039	
162.644000053	22.2	1545.932	1546.097	1546.201	1546.039	
163.644000053	22.2	1545.938	1546.097	1546.196	1546.034	
164.642000198	22.2	1545.938	1546.091	1546.186	1546.034	
165.642000198	22.2	1545.932	1546.091	1546.186	1546.034	
166.642000198	22.3	1545.937	1546.096	1546.196	1546.039	
167.643000126	22.3	1545.938	1546.098	1546.196	1546.039	
168.643000126	22.2	1545.932	1546.097	1546.192	1546.029	
169.642000198	22.2	1545.932	1546.091	1546.185	1546.039	
170.643000126	22.2	1545.943	1546.096	1546.185	1546.034	
171.643000126	22.2	1545.937	1546.097	1546.185	1546.039	
172.642000198	22.2	1545.938	1546.097	1546.191	1546.039	
173.643000126	22.2	1545.932	1546.096	1546.195	1546.034	
174.644000053	22.2	1545.938	1546.086	1546.202	1546.035	
175.645000219	22.2	1545.932	1546.097	1546.197	1546.039	
176.645000219	22.2	1545.937	1546.097	1546.202	1546.039	
177.646000147	22.2	1545.937	1546.097	1546.185	1546.034	
178.648000002	22.2	1545.937	1546.091	1546.185	1546.034	
179.648000002	22.2	1545.937	1546.091	1546.201	1546.039	
180.647000074	22.2	1545.932	1546.091	1546.196	1546.038	
181.646000147	22.2	1545.938	1546.097	1546.201	1546.034	
182.647000074	22.2	1545.938	1546.091	1546.201	1546.044	
183.647000074	22.2	1545.937	1546.091	1546.196	1546.039	
184.650000095	22.2	1545.943	1546.097	1546.197	1546.034	
185.647000074	22.2	1545.937	1546.090	1546.201	1546.038	
186.646000147	22.2	1545.932	1546.091	1546.190	1546.034	
187.646000147	22.2	1545.932	1546.097	1546.196	1546.034	
188.647000074	22.3	1545.932	1546.092	1546.197	1546.039	
189.648000002	22.3	1545.932	1546.097	1546.189	1546.034	
190.647000074	22.3	1545.943	1546.091	1546.202	1546.034	
191.646000147	22.2	1545.938	1546.097	1546.192	1546.034	
192.645000219	22.2	1545.938	1546.086	1546.200	1546.039	
193.645000219	22.2	1545.932	1546.097	1546.186	1546.039	
194.645000219	22.3	1545.932	1546.086	1546.201	1546.039	
195.645000219	22.2	1545.938	1546.097	1546.201	1546.039	
196.646000147	22.3	1545.932	1546.097	1546.202	1546.039	
197.644000053	22.2	1545.938	1546.096	1546.191	1546.039	
198.644000053	22.2	1545.943	1546.097	1546.200	1546.034	
199.644000053	22.2	1545.938	1546.097	1546.201	1546.034	
200.653000116	22.2	1545.938	1546.091	1546.197	1546.039	
201.643000126	22.2	1545.937	1546.091	1546.207	1546.038	
202.645000219	22.2	1545.938	1546.090	1546.191	1546.039	
203.644000053	22.2	1545.938	1546.091	1546.185	1546.035	
204.645000219	22.2	1545.938	1546.091	1546.186	1546.039	
205.645000219	22.2	1545.938	1546.097	1546.191	1546.039	
206.644000053	22.2	1545.937	1546.090	1546.196	1546.034	
207.646000147	22.3	1545.932	1546.086	1546.202	1546.039	
208.648000002	22.3	1545.937	1546.097	1546.190	1546.039	
209.646000147	22.3	1545.938	1546.091	1546.196	1546.039	
210.647000074	22.3	1545.937	1546.097	1546.190	1546.039	
211.647000074	22.3	1545.938	1546.097	1546.197	1546.034	
212.644000053	22.3	1545.932	1546.096	1546.191	1546.034	
213.645000219	22.3	1545.937	1546.096	1546.196	1546.039	
214.645000219	22.3	1545.938	1546.096	1546.201	1546.034	
215.645000219	22.3	1545.938	1546.097	1546.196	1546.034	
216.649000168	22.3	1545.937	1546.091	1546.201	1546.039	
217.644000053	22.3	1545.938	1546.096	1546.185	1546.034	
218.644000053	22.3	1545.943	1546.096	1546.202	1546.039	
219.644000053	22.3	1545.938	1546.096	1546.191	1546.039	
220.644000053	22.3	1545.938	1546.096	1546.201	1546.039	
221.644000053	22.3	1545.938	1546.097	1546.185	1546.034	
222.644000053	22.3	1545.932	1546.091	1546.202	1546.034	
223.646000147	22.3	1545.937	1546.097	1546.185	1546.039	
224.647000074	22.3	1545.943	1546.097	1546.191	1546.035	
225.645000219	22.3	1545.938	1546.086	1546.201	1546.039	
226.645000219	22.3	1545.932	1546.091	1546.202	1546.034	
227.643000126	22.3	1545.932	1546.097	1546.185	1546.034	
228.643000126	22.3	1545.938	1546.096	1546.190	1546.034	
229.644000053	22.3	1545.932	1546.091	1546.185	1546.034	
230.643000126	22.3	1545.932	1546.097	1546.190	1546.034	
231.644000053	22.3	1545.932	1546.091	1546.196	1546.039	
232.644000053	22.3	1545.938	1546.097	1546.196	1546.039	
233.645000219	22.3	1545.938	1546.097	1546.196	1546.039	
234.648000002	22.3	1545.937	1546.091	1546.195	1546.039	
235.645000219	22.3	1545.932	1546.091	1546.197	1546.039	
236.645000219	22.3	1545.938	1546.096	1546.201	1546.034	
237.648000002	22.3	1545.938	1546.097	1546.202	1546.039	
238.644000053	22.3	1545.937	1546.096	1546.196	1546.039	
239.644000053	22.3	1545.932	1546.097	1546.191	1546.034	
240.644000053	22.3	1545.937	1546.096	1546.184	1546.034	
241.644000053	22.3	1545.938	1546.097	1546.196	1546.034	
242.646000147	22.3	1545.937	1546.091	1546.184	1546.034	
243.644000053	22.3	1545.932	1546.091	1546.185	1546.039	
244.644000053	22.3	1545.932	1546.096	1546.202	1546.034	
245.645000219	22.3	1545.932	1546.081	1546.191	1546.039	
246.645000219	22.3	1545.938	1546.091	1546.197	1546.034	
247.652000189	22.3	1545.937	1546.097	1546.191	1546.029	
248.649000168	22.3	1545.943	1546.091	1546.201	1546.034	
249.651000023	22.3	1545.944	1546.097	1546.197	1546.039	
250.656000137	22.3	1545.932	1546.091	1546.186	1546.034	
251.654000044	22.3	1545.932	1546.091	1546.196	1546.039	
252.650000095	22.3	1545.932	1546.097	1546.185	1546.029	
253.673000097	22.3	1545.937	1546.097	1546.196	1546.034	
254.651000023	22.3	1545.937	1546.092	1546.196	1546.039	
255.651000023	22.3	1545.938	1546.097	1546.207	1546.034	
256.644000053	22.3	1545.938	1546.097	1546.185	1546.034	
257.644000053	22.3	1545.938	1546.086	1546.190	1546.039	
258.645000219	22.3	1545.938	1546.097	1546.207	1546.034	
259.643000126	22.3	1545.938	1546.097	1546.196	1546.039	
260.644000053	22.3	1545.943	1546.102	1546.191	1546.039	
261.644000053	22.3	1545.938	1546.091	1546.196	1546.034	
262.645000219	22.3	1545.932	1546.091	1546.185	1546.035	
263.646000147	22.3	1545.938	1546.096	1546.186	1546.039	
264.644000053	22.3	1545.937	1546.097	1546.202	1546.039	
265.645000219	22.3	1545.932	1546.091	1546.201	1546.044	
266.645000219	22.3	1545.938	1546.096	1546.201	1546.039	
267.646000147	22.2	1545.926	1546.097	1546.202	1546.034	
268.647000074	22.2	1545.937	1546.091	1546.190	1546.030	
269.657000065	22.2	1545.937	1546.092	1546.191	1546.039	
270.645000219	22.3	1545.938	1546.096	1546.201	1546.039	
271.646000147	22.2	1545.938	1546.097	1546.192	1546.039	
272.645000219	22.3	1545.926	1546.097	1546.197	1546.034	
273.645000219	22.3	1545.932	1546.091	1546.197	1546.034	
274.645000219	22.3	1545.932	1546.091	1546.203	1546.039	
275.644000053	22.3	1545.932	1546.091	1546.185	1546.039	
276.645000219	22.3	1545.932	1546.091	1546.191	1546.039	
277.645000219	22.2	1545.938	1546.102	1546.185	1546.039	
278.645000219	22.3	1545.944	1546.091	1546.190	1546.034	
279.645000219	22.2	1545.932	1546.097	1546.186	1546.039	
280.644000053	22.3	1545.937	1546.091	1546.191	1546.034	
281.644000053	22.3	1545.937	1546.097	1546.196	1546.039	
282.645000219	22.3	1545.943	1546.097	1546.191	1546.039	
283.645000219	22.3	1545.938	1546.097	1546.191	1546.035	
284.645000219	22.3	1545.937	1546.097	1546.185	1546.039	
285.647000074	22.3	1545.937	1546.097	1546.185	1546.034	
286.645000219	22.3	1545.938	1546.097	1546.201	1546.034	
287.647000074	22.3	1545.938	1546.096	1546.190	1546.034	
288.647000074	22.3	1545.943	1546.097	1546.186	1546.039	
289.648000002	22.2	1545.938	1546.086	1546.197	1546.034	
290.647000074	22.3	1545.938	1546.091	1546.190	1546.044	
291.650000095	22.3	1545.932	1546.097	1546.195	1546.035	
292.645000219	22.3	1545.937	1546.097	1546.201	1546.039	
293.645000219	22.2	1545.938	1546.097	1546.195	1546.039	
294.644000053	22.2	1545.937	1546.097	1546.191	1546.044	
295.646000147	22.3	1545.932	1546.091	1546.201	1546.039	
296.645000219	22.3	1545.932	1546.091	1546.196	1546.039	
297.646000147	22.3	1545.932	1546.096	1546.202	1546.034	
298.646000147	22.2	1545.943	1546.097	1546.196	1546.039	
299.648000002	22.3	1545.932	1546.091	1546.190	1546.034	
300.646000147	22.3	1545.932	1546.091	1546.201	1546.039	
301.648000002	22.3	1545.938	1546.097	1546.191	1546.039	
302.644000053	22.3	1545.938	1546.096	1546.196	1546.039	
303.645000219	22.3	1545.932	1546.097	1546.197	1546.039	
304.645000219	22.3	1545.938	1546.091	1546.191	1546.034	
305.646000147	22.3	1545.937	1546.085	1546.191	1546.039	
306.647000074	22.3	1545.932	1546.097	1546.184	1546.039	
307.643000126	22.3	1545.938	1546.097	1546.191	1546.044	
308.644000053	22.3	1545.937	1546.091	1546.191	1546.039	
309.644000053	22.3	1545.932	1546.096	1546.185	1546.039	
310.644000053	22.3	1545.937	1546.097	1546.195	1546.043	
311.645000219	22.3	1545.943	1546.091	1546.191	1546.034	
312.645000219	22.3	1545.938	1546.096	1546.185	1546.039	
313.645000219	22.3	1545.932	1546.092	1546.202	1546.029	
314.645000219	22.3	1545.932	1546.097	1546.191	1546.034	
315.645000219	22.3	1545.931	1546.091	1546.196	1546.034	
316.645000219	22.3	1545.937	1546.092	1546.185	1546.039	
317.652000189	22.3	1545.938	1546.096	1546.190	1546.039	
318.648000002	22.3	1545.938	1546.097	1546.191	1546.039	
319.647000074	22.3	1545.938	1546.091	1546.202	1546.034	
320.648000002	22.3	1545.937	1546.091	1546.201	1546.034	
321.647000074	22.3	1545.932	1546.096	1546.196	1546.039	
322.650000095	22.3	1545.937	1546.091	1546.185	1546.039	
323.645000219	22.3	1545.938	1546.097	1546.191	1546.034	
324.645000219	22.3	1545.937	1546.097	1546.201	1546.034	
325.646000147	22.3	1545.932	1546.097	1546.186	1546.039	
326.646000147	22.3	1545.938	1546.091	1546.185	1546.034	
327.645000219	22.2	1545.932	1546.091	1546.201	1546.039	
328.644000053	22.3	1545.937	1546.097	1546.196	1546.034	
329.644000053	22.2	1545.943	1546.097	1546.202	1546.035	
330.645000219	22.3	1545.937	1546.096	1546.185	1546.039	
331.645000219	22.2	1545.932	1546.086	1546.191	1546.039	
332.646000147	22.2	1545.937	1546.086	1546.201	1546.039	
333.644000053	22.3	1545.932	1546.097	1546.185	1546.039	
334.645000219	22.3	1545.937	1546.091	1546.201	1546.034	
335.646000147	22.3	1545.932	1546.097	1546.192	1546.039	
336.646000147	22.3	1545.932	1546.091	1546.202	1546.039	
337.647000074	22.3	1545.937	1546.091	1546.191	1546.034	
338.650000095	22.3	1545.938	1546.091	1546.201	1546.039	
339.647000074	22.3	1545.937	1546.097	1546.196	1546.034	
340.647000074	22.3	1545.937	1546.097	1546.191	1546.034	
341.647000074	22.3	1545.937	1546.092	1546.190	1546.039	
342.646000147	22.3	1545.937	1546.086	1546.185	1546.034	
343.648000002	22.3	1545.937	1546.091	1546.202	1546.034	
344.645000219	22.3	1545.937	1546.091	1546.201	1546.039	
345.645000219	22.3	1545.937	1546.091	1546.196	1546.039	
346.645000219	22.3	1545.937	1546.096	1546.196	1546.043	
347.647000074	22.3	1545.937	1546.091	1546.196	1546.039	
348.647000074	22.3	1545.938	1546.097	1546.191	1546.039	
349.647000074	22.3	1545.937	1546.097	1546.195	1546.039	
350.647000074	22.3	1545.949	1546.091	1546.185	1546.039	
351.647000074	22.3	1545.937	1546.097	1546.191	1546.034	
352.646000147	22.3	1545.938	1546.091	1546.190	1546.044	
353.646000147	22.3	1545.943	1546.097	1546.190	1546.034	
354.645000219	22.3	1545.937	1546.097	1546.185	1546.034	
355.645000219	22.3	1545.938	1546.091	1546.202	1546.039	
356.646000147	22.3	1545.937	1546.096	1546.195	1546.034	
357.644000053	22.3	1545.931	1546.091	1546.190	1546.038	
358.645000219	22.3	1545.938	1546.091	1546.195	1546.039	
359.651000023	22.3	1545.938	1546.097	1546.197	1546.034	
360.644000053	22.3	1545.938	1546.097	1546.185	1546.044	
361.644000053	22.3	1545.938	1546.097	1546.190	1546.039	
362.645000219	22.3	1545.932	1546.102	1546.190	1546.044	
363.645000219	22.3	1545.943	1546.091	1546.189	1546.039	
364.647000074	22.3	1545.943	1546.097	1546.191	1546.039	
365.645000219	22.3	1545.937	1546.091	1546.190	1546.034	
366.645000219	22.3	1545.938	1546.086	1546.201	1546.039	
367.646000147	22.3	1545.931	1546.085	1546.184	1546.034	
368.648000002	22.3	1545.932	1546.097	1546.194	1546.034	
369.648000002	22.3	1545.932	1546.097	1546.185	1546.043	
370.648000002	22.3	1545.937	1546.092	1546.201	1546.039	
371.646000147	22.3	1545.938	1546.091	1546.202	1546.039	
372.646000147	22.3	1545.937	1546.091	1546.190	1546.039	
373.646000147	22.3	1545.937	1546.091	1546.190	1546.043	
374.646000147	22.3	1545.937	1546.098	1546.190	1546.039	
375.646000147	22.3	1545.937	1546.097	1546.190	1546.044	
376.646000147	22.3	1545.937	1546.091	1546.196	1546.034	
377.644000053	22.3	1545.937	1546.097	1546.195	1546.044	
378.645000219	22.3	1545.938	1546.091	1546.189	1546.034	
379.646000147	22.3	1545.937	1546.102	1546.190	1546.034	
380.648000002	22.3	1545.938	1546.102	1546.200	1546.030	
381.643000126	22.3	1545.937	1546.097	1546.189	1546.034	
382.646000147	22.3	1545.937	1546.092	1546.196	1546.034	
383.647000074	22.3	1545.932	1546.097	1546.190	1546.039	
384.646000147	22.3	1545.937	1546.097	1546.195	1546.039	
385.648000002	22.3	1545.932	1546.086	1546.190	1546.029	
386.644000053	22.3	1545.932	1546.097	1546.190	1546.034	
387.647000074	22.3	1545.937	1546.091	1546.185	1546.039	
388.648000002	22.3	1545.938	1546.085	1546.195	1546.034	
389.647000074	22.3	1545.937	1546.092	1546.189	1546.039	
390.650000095	22.2	1545.938	1546.085	1546.196	1546.044	
391.649000168	22.2	1545.932	1546.102	1546.196	1546.034	
392.644000053	22.3	1545.943	1546.097	1546.191	1546.034	
393.646000147	22.3	1545.937	1546.091	1546.195	1546.038	
394.645000219	22.3	1545.943	1546.097	1546.184	1546.034	
395.646000147	22.2	1545.932	1546.097	1546.190	1546.039	
396.653000116	22.3	1545.937	1546.097	1546.189	1546.044	
397.644000053	22.2	1545.937	1546.092	1546.190	1546.034	
398.644000053	22.3	1545.937	1546.097	1546.191	1546.039	
399.644000053	22.2	1545.932	1546.097	1546.190	1546.039	
400.645000219	22.3	1545.932	1546.096	1546.189	1546.034	
401.644000053	22.2	1545.932	1546.091	1546.194	1546.039	
402.645000219	22.2	1545.938	1546.091	1546.200	1546.039	
403.646000147	22.2	1545.937	1546.091	1546.190	1546.039	
404.646000147	22.2	1545.937	1546.097	1546.185	1546.029	
405.646000147	22.2	1545.931	1546.097	1546.185	1546.034	
406.646000147	22.2	1545.932	1546.097	1546.190	1546.030	
407.648000002	22.2	1545.938	1546.091	1546.191	1546.030	
408.646000147	22.2	1545.932	1546.098	1546.191	1546.035	
409.648000002	22.2	1545.938	1546.086	1546.196	1546.034	
410.647000074	22.2	1545.937	1546.091	1546.194	1546.029	
411.648000002	22.2	1545.938	1546.097	1546.185	1546.034	
412.652000189	22.2	1545.937	1546.092	1546.190	1546.034	
413.646000147	22.2	1545.938	1546.097	1546.189	1546.039	
414.646000147	22.2	1545.938	1546.097	1546.190	1546.034	
415.646000147	22.2	1545.943	1546.097	1546.195	1546.039	
416.646000147	22.2	1545.938	1546.086	1546.190	1546.039	
417.647000074	22.2	1545.937	1546.086	1546.195	1546.029	
418.649000168	22.2	1545.943	1546.086	1546.190	1546.034	
419.648000002	22.2	1545.938	1546.097	1546.190	1546.039	
420.647000074	22.2	1545.937	1546.097	1546.184	1546.029	
421.648000002	22.2	1545.938	1546.097	1546.185	1546.034	
422.646000147	22.2	1545.937	1546.097	1546.184	1546.044	
423.645000219	22.2	1545.932	1546.092	1546.189	1546.034	
424.646000147	22.2	1545.937	1546.097	1546.184	1546.039	
425.647000074	22.2	1545.932	1546.085	1546.189	1546.034	
426.646000147	22.2	1545.937	1546.092	1546.195	1546.034	
427.647000074	22.2	1545.931	1546.096	1546.184	1546.038	
428.653000116	22.2	1545.932	1546.097	1546.184	1546.044	
429.647000074	22.2	1545.932	1546.091	1546.200	1546.038	
430.647000074	22.2	1545.932	1546.097	1546.189	1546.039	
431.650000095	22.2	1545.932	1546.097	1546.186	1546.039	
432.647000074	22.2	1545.938	1546.103	1546.191	1546.034	
433.648000002	22.2	1545.932	1546.097	1546.190	1546.030	
434.648000002	22.2	1545.932	1546.097	1546.184	1546.034	
435.648000002	22.2	1545.938	1546.097	1546.194	1546.034	
436.649000168	22.2	1545.932	1546.097	1546.188	1546.039	
437.647000074	22.2	1545.943	1546.092	1546.195	1546.034	
438.650000095	22.2	1545.938	1546.091	1546.188	1546.039	
439.649000168	22.2	1545.937	1546.097	1546.185	1546.034	
440.648000002	22.2	1545.938	1546.080	1546.190	1546.034	
441.648000002	22.2	1545.937	1546.097	1546.189	1546.034	
442.646000147	22.2	1545.937	1546.091	1546.184	1546.039	
443.647000074	22.2	1545.932	1546.097	1546.195	1546.034	
444.646000147	22.2	1545.943	1546.081	1546.184	1546.039	
445.647000074	22.2	1545.943	1546.091	1546.195	1546.039	
446.647000074	22.2	1545.938	1546.098	1546.190	1546.039	
447.645000219	22.2	1545.937	1546.092	1546.194	1546.034	
